tanggal_id,tanggal,deskripsi_tanggal_lengkap,hari_dalam_minggu,nomor_hari_dalam_bulan,nomor_hari_dalam_tahun,nomor_hari_dalam_bulan_fiskal,nomor_hari_dalam_tahun_fiskal,indikator_hari_terakhir_dalam_bulan,tanggal_akhir_minggu_kalender,nomor_minggu_dalam_tahun_kalender,nama_bulan_kalender,nomor_bulan_dalam_tahun_kalender,tahun_bulan_kalender,kuartal_kalender,tahun_kuartal_kalender,tahun_kalender,minggu_fiskal,nomor_minggu_dalam_tahun_fiskal,bulan_fiskal,nomor_bulan_dalam_tahun_fiskal,tahun_bulan_fiskal,kuartal_fiskal,tahun_kuartal_fiskal,setengah_tahun_fiskal,tahun_fiskal,indikator_hari_libur,indikator_hari_kerja,cap_waktu_sql
20250502,5/2/2025,"Mei 2, 2025",Jumat,2,122,122,122,FALSE,5/4/2025,18,Mei,5,2025-05,Q2,2025-Q2,2025,FW18,18,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-02
20250503,5/3/2025,"Mei 3, 2025",Sabtu,3,123,123,123,FALSE,5/4/2025,18,Mei,5,2025-05,Q2,2025-Q2,2025,FW18,18,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-05-03
20250504,5/4/2025,"Mei 4, 2025",Minggu,4,124,124,124,FALSE,5/4/2025,18,Mei,5,2025-05,Q2,2025-Q2,2025,FW18,18,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-05-04
20250505,5/5/2025,"Mei 5, 2025",Senin,5,125,125,125,FALSE,5/11/2025,19,Mei,5,2025-05,Q2,2025-Q2,2025,FW18,18,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-05
20250506,5/6/2025,"Mei 6, 2025",Selasa,6,126,126,126,FALSE,5/11/2025,19,Mei,5,2025-05,Q2,2025-Q2,2025,FW18,18,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-06
20250507,5/7/2025,"Mei 7, 2025",Rabu,7,127,127,127,FALSE,5/11/2025,19,Mei,5,2025-05,Q2,2025-Q2,2025,FW19,19,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-07
20250508,5/8/2025,"Mei 8, 2025",Kamis,8,128,128,128,FALSE,5/11/2025,19,Mei,5,2025-05,Q2,2025-Q2,2025,FW19,19,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-08
20250509,5/9/2025,"Mei 9, 2025",Jumat,9,129,129,129,FALSE,5/11/2025,19,Mei,5,2025-05,Q2,2025-Q2,2025,FW19,19,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-09
20250510,5/10/2025,"Mei 10, 2025",Sabtu,10,130,130,130,FALSE,5/11/2025,19,Mei,5,2025-05,Q2,2025-Q2,2025,FW19,19,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-05-10
20250511,5/11/2025,"Mei 11, 2025",Minggu,11,131,131,131,FALSE,5/11/2025,19,Mei,5,2025-05,Q2,2025-Q2,2025,FW19,19,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-05-11
20250512,5/12/2025,"Mei 12, 2025",Senin,12,132,132,132,FALSE,5/18/2025,20,Mei,5,2025-05,Q2,2025-Q2,2025,FW19,19,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-05-12
20250513,5/13/2025,"Mei 13, 2025",Selasa,13,133,133,133,FALSE,5/18/2025,20,Mei,5,2025-05,Q2,2025-Q2,2025,FW19,19,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-05-13
20250514,5/14/2025,"Mei 14, 2025",Rabu,14,134,134,134,FALSE,5/18/2025,20,Mei,5,2025-05,Q2,2025-Q2,2025,FW20,20,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-14
20250515,5/15/2025,"Mei 15, 2025",Kamis,15,135,135,135,FALSE,5/18/2025,20,Mei,5,2025-05,Q2,2025-Q2,2025,FW20,20,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-15
20250516,5/16/2025,"Mei 16, 2025",Jumat,16,136,136,136,FALSE,5/18/2025,20,Mei,5,2025-05,Q2,2025-Q2,2025,FW20,20,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-16
20250517,5/17/2025,"Mei 17, 2025",Sabtu,17,137,137,137,FALSE,5/18/2025,20,Mei,5,2025-05,Q2,2025-Q2,2025,FW20,20,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-05-17
20250518,5/18/2025,"Mei 18, 2025",Minggu,18,138,138,138,FALSE,5/18/2025,20,Mei,5,2025-05,Q2,2025-Q2,2025,FW20,20,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-05-18
20250519,5/19/2025,"Mei 19, 2025",Senin,19,139,139,139,FALSE,5/25/2025,21,Mei,5,2025-05,Q2,2025-Q2,2025,FW20,20,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-19
20250520,5/20/2025,"Mei 20, 2025",Selasa,20,140,140,140,FALSE,5/25/2025,21,Mei,5,2025-05,Q2,2025-Q2,2025,FW20,20,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-20
20250521,5/21/2025,"Mei 21, 2025",Rabu,21,141,141,141,FALSE,5/25/2025,21,Mei,5,2025-05,Q2,2025-Q2,2025,FW21,21,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-21
20250522,5/22/2025,"Mei 22, 2025",Kamis,22,142,142,142,FALSE,5/25/2025,21,Mei,5,2025-05,Q2,2025-Q2,2025,FW21,21,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-22
20250523,5/23/2025,"Mei 23, 2025",Jumat,23,143,143,143,FALSE,5/25/2025,21,Mei,5,2025-05,Q2,2025-Q2,2025,FW21,21,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-23
20250524,5/24/2025,"Mei 24, 2025",Sabtu,24,144,144,144,FALSE,5/25/2025,21,Mei,5,2025-05,Q2,2025-Q2,2025,FW21,21,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-05-24
20250525,5/25/2025,"Mei 25, 2025",Minggu,25,145,145,145,FALSE,5/25/2025,21,Mei,5,2025-05,Q2,2025-Q2,2025,FW21,21,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-05-25
20250526,5/26/2025,"Mei 26, 2025",Senin,26,146,146,146,FALSE,6/1/2025,22,Mei,5,2025-05,Q2,2025-Q2,2025,FW21,21,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-26
20250527,5/27/2025,"Mei 27, 2025",Selasa,27,147,147,147,FALSE,6/1/2025,22,Mei,5,2025-05,Q2,2025-Q2,2025,FW21,21,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-27
20250528,5/28/2025,"Mei 28, 2025",Rabu,28,148,148,148,FALSE,6/1/2025,22,Mei,5,2025-05,Q2,2025-Q2,2025,FW22,22,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-05-28
20250529,5/29/2025,"Mei 29, 2025",Kamis,29,149,149,149,FALSE,6/1/2025,22,Mei,5,2025-05,Q2,2025-Q2,2025,FW22,22,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-05-29
20250530,5/30/2025,"Mei 30, 2025",Jumat,30,150,150,150,FALSE,6/1/2025,22,Mei,5,2025-05,Q2,2025-Q2,2025,FW22,22,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-05-30
20250531,5/31/2025,"Mei 31, 2025",Sabtu,31,151,151,151,TRUE,6/1/2025,22,Mei,5,2025-05,Q2,2025-Q2,2025,FW22,22,FM05,5,FY2025-FM05,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-05-31
20250601,6/1/2025,"Juni 1, 2025",Minggu,1,152,152,152,FALSE,6/1/2025,22,Juni,6,2025-06,Q2,2025-Q2,2025,FW22,22,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-06-01
20250602,6/2/2025,"Juni 2, 2025",Senin,2,153,153,153,FALSE,6/8/2025,23,Juni,6,2025-06,Q2,2025-Q2,2025,FW22,22,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-02
20250603,6/3/2025,"Juni 3, 2025",Selasa,3,154,154,154,FALSE,6/8/2025,23,Juni,6,2025-06,Q2,2025-Q2,2025,FW22,22,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-03
20250604,6/4/2025,"Juni 4, 2025",Rabu,4,155,155,155,FALSE,6/8/2025,23,Juni,6,2025-06,Q2,2025-Q2,2025,FW23,23,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-04
20250605,6/5/2025,"Juni 5, 2025",Kamis,5,156,156,156,FALSE,6/8/2025,23,Juni,6,2025-06,Q2,2025-Q2,2025,FW23,23,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-05
20250606,6/6/2025,"Juni 6, 2025",Jumat,6,157,157,157,FALSE,6/8/2025,23,Juni,6,2025-06,Q2,2025-Q2,2025,FW23,23,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-06-06
20250607,6/7/2025,"Juni 7, 2025",Sabtu,7,158,158,158,FALSE,6/8/2025,23,Juni,6,2025-06,Q2,2025-Q2,2025,FW23,23,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-06-07
20250608,6/8/2025,"Juni 8, 2025",Minggu,8,159,159,159,FALSE,6/8/2025,23,Juni,6,2025-06,Q2,2025-Q2,2025,FW23,23,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-06-08
20250609,6/9/2025,"Juni 9, 2025",Senin,9,160,160,160,FALSE,6/15/2025,24,Juni,6,2025-06,Q2,2025-Q2,2025,FW23,23,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-06-09
20250610,6/10/2025,"Juni 10, 2025",Selasa,10,161,161,161,FALSE,6/15/2025,24,Juni,6,2025-06,Q2,2025-Q2,2025,FW23,23,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-10
20250611,6/11/2025,"Juni 11, 2025",Rabu,11,162,162,162,FALSE,6/15/2025,24,Juni,6,2025-06,Q2,2025-Q2,2025,FW24,24,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-11
20250612,6/12/2025,"Juni 12, 2025",Kamis,12,163,163,163,FALSE,6/15/2025,24,Juni,6,2025-06,Q2,2025-Q2,2025,FW24,24,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-12
20250613,6/13/2025,"Juni 13, 2025",Jumat,13,164,164,164,FALSE,6/15/2025,24,Juni,6,2025-06,Q2,2025-Q2,2025,FW24,24,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-13
20250614,6/14/2025,"Juni 14, 2025",Sabtu,14,165,165,165,FALSE,6/15/2025,24,Juni,6,2025-06,Q2,2025-Q2,2025,FW24,24,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-06-14
20250615,6/15/2025,"Juni 15, 2025",Minggu,15,166,166,166,FALSE,6/15/2025,24,Juni,6,2025-06,Q2,2025-Q2,2025,FW24,24,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-06-15
20250616,6/16/2025,"Juni 16, 2025",Senin,16,167,167,167,FALSE,6/22/2025,25,Juni,6,2025-06,Q2,2025-Q2,2025,FW24,24,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-16
20250617,6/17/2025,"Juni 17, 2025",Selasa,17,168,168,168,FALSE,6/22/2025,25,Juni,6,2025-06,Q2,2025-Q2,2025,FW24,24,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-17
20250618,6/18/2025,"Juni 18, 2025",Rabu,18,169,169,169,FALSE,6/22/2025,25,Juni,6,2025-06,Q2,2025-Q2,2025,FW25,25,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-18
20250619,6/19/2025,"Juni 19, 2025",Kamis,19,170,170,170,FALSE,6/22/2025,25,Juni,6,2025-06,Q2,2025-Q2,2025,FW25,25,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-19
20250620,6/20/2025,"Juni 20, 2025",Jumat,20,171,171,171,FALSE,6/22/2025,25,Juni,6,2025-06,Q2,2025-Q2,2025,FW25,25,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-20
20250621,6/21/2025,"Juni 21, 2025",Sabtu,21,172,172,172,FALSE,6/22/2025,25,Juni,6,2025-06,Q2,2025-Q2,2025,FW25,25,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-06-21
20250622,6/22/2025,"Juni 22, 2025",Minggu,22,173,173,173,FALSE,6/22/2025,25,Juni,6,2025-06,Q2,2025-Q2,2025,FW25,25,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-06-22
20250623,6/23/2025,"Juni 23, 2025",Senin,23,174,174,174,FALSE,6/29/2025,26,Juni,6,2025-06,Q2,2025-Q2,2025,FW25,25,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-23
20250624,6/24/2025,"Juni 24, 2025",Selasa,24,175,175,175,FALSE,6/29/2025,26,Juni,6,2025-06,Q2,2025-Q2,2025,FW25,25,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-24
20250625,6/25/2025,"Juni 25, 2025",Rabu,25,176,176,176,FALSE,6/29/2025,26,Juni,6,2025-06,Q2,2025-Q2,2025,FW26,26,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-25
20250626,6/26/2025,"Juni 26, 2025",Kamis,26,177,177,177,FALSE,6/29/2025,26,Juni,6,2025-06,Q2,2025-Q2,2025,FW26,26,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-26
20250627,6/27/2025,"Juni 27, 2025",Jumat,27,178,178,178,FALSE,6/29/2025,26,Juni,6,2025-06,Q2,2025-Q2,2025,FW26,26,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,TRUE,2025-06-27
20250628,6/28/2025,"Juni 28, 2025",Sabtu,28,179,179,179,FALSE,6/29/2025,26,Juni,6,2025-06,Q2,2025-Q2,2025,FW26,26,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,FALSE,2025-06-28
20250629,6/29/2025,"Juni 29, 2025",Minggu,29,180,180,180,FALSE,6/29/2025,26,Juni,6,2025-06,Q2,2025-Q2,2025,FW26,26,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,TRUE,FALSE,2025-06-29
20250630,6/30/2025,"Juni 30, 2025",Senin,30,181,181,181,TRUE,7/6/2025,27,Juni,6,2025-06,Q2,2025-Q2,2025,FW26,26,FM06,6,FY2025-FM06,FQ2,FY2025-Q2,FY2025-H1,FY2025,FALSE,TRUE,2025-06-30
20250701,7/1/2025,"Juli 1, 2025",Selasa,1,182,182,182,FALSE,7/6/2025,27,Juli,7,2025-07,Q3,2025-Q3,2025,FW26,26,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-01
20250702,7/2/2025,"Juli 2, 2025",Rabu,2,183,183,183,FALSE,7/6/2025,27,Juli,7,2025-07,Q3,2025-Q3,2025,FW27,27,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-02
20250703,7/3/2025,"Juli 3, 2025",Kamis,3,184,184,184,FALSE,7/6/2025,27,Juli,7,2025-07,Q3,2025-Q3,2025,FW27,27,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-03
20250704,7/4/2025,"Juli 4, 2025",Jumat,4,185,185,185,FALSE,7/6/2025,27,Juli,7,2025-07,Q3,2025-Q3,2025,FW27,27,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-04
20250705,7/5/2025,"Juli 5, 2025",Sabtu,5,186,186,186,FALSE,7/6/2025,27,Juli,7,2025-07,Q3,2025-Q3,2025,FW27,27,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-07-05
20250706,7/6/2025,"Juli 6, 2025",Minggu,6,187,187,187,FALSE,7/6/2025,27,Juli,7,2025-07,Q3,2025-Q3,2025,FW27,27,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-07-06
20250707,7/7/2025,"Juli 7, 2025",Senin,7,188,188,188,FALSE,7/13/2025,28,Juli,7,2025-07,Q3,2025-Q3,2025,FW27,27,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-07
20250708,7/8/2025,"Juli 8, 2025",Selasa,8,189,189,189,FALSE,7/13/2025,28,Juli,7,2025-07,Q3,2025-Q3,2025,FW27,27,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-08
20250709,7/9/2025,"Juli 9, 2025",Rabu,9,190,190,190,FALSE,7/13/2025,28,Juli,7,2025-07,Q3,2025-Q3,2025,FW28,28,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-09
20250710,7/10/2025,"Juli 10, 2025",Kamis,10,191,191,191,FALSE,7/13/2025,28,Juli,7,2025-07,Q3,2025-Q3,2025,FW28,28,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-10
20250711,7/11/2025,"Juli 11, 2025",Jumat,11,192,192,192,FALSE,7/13/2025,28,Juli,7,2025-07,Q3,2025-Q3,2025,FW28,28,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-11
20250712,7/12/2025,"Juli 12, 2025",Sabtu,12,193,193,193,FALSE,7/13/2025,28,Juli,7,2025-07,Q3,2025-Q3,2025,FW28,28,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-07-12
20250713,7/13/2025,"Juli 13, 2025",Minggu,13,194,194,194,FALSE,7/13/2025,28,Juli,7,2025-07,Q3,2025-Q3,2025,FW28,28,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-07-13
20250714,7/14/2025,"Juli 14, 2025",Senin,14,195,195,195,FALSE,7/20/2025,29,Juli,7,2025-07,Q3,2025-Q3,2025,FW28,28,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-14
20250715,7/15/2025,"Juli 15, 2025",Selasa,15,196,196,196,FALSE,7/20/2025,29,Juli,7,2025-07,Q3,2025-Q3,2025,FW28,28,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-15
20250716,7/16/2025,"Juli 16, 2025",Rabu,16,197,197,197,FALSE,7/20/2025,29,Juli,7,2025-07,Q3,2025-Q3,2025,FW29,29,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-16
20250717,7/17/2025,"Juli 17, 2025",Kamis,17,198,198,198,FALSE,7/20/2025,29,Juli,7,2025-07,Q3,2025-Q3,2025,FW29,29,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-17
20250718,7/18/2025,"Juli 18, 2025",Jumat,18,199,199,199,FALSE,7/20/2025,29,Juli,7,2025-07,Q3,2025-Q3,2025,FW29,29,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-18
20250719,7/19/2025,"Juli 19, 2025",Sabtu,19,200,200,200,FALSE,7/20/2025,29,Juli,7,2025-07,Q3,2025-Q3,2025,FW29,29,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-07-19
20250720,7/20/2025,"Juli 20, 2025",Minggu,20,201,201,201,FALSE,7/20/2025,29,Juli,7,2025-07,Q3,2025-Q3,2025,FW29,29,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-07-20
20250721,7/21/2025,"Juli 21, 2025",Senin,21,202,202,202,FALSE,7/27/2025,30,Juli,7,2025-07,Q3,2025-Q3,2025,FW29,29,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-21
20250722,7/22/2025,"Juli 22, 2025",Selasa,22,203,203,203,FALSE,7/27/2025,30,Juli,7,2025-07,Q3,2025-Q3,2025,FW29,29,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-22
20250723,7/23/2025,"Juli 23, 2025",Rabu,23,204,204,204,FALSE,7/27/2025,30,Juli,7,2025-07,Q3,2025-Q3,2025,FW30,30,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-23
20250724,7/24/2025,"Juli 24, 2025",Kamis,24,205,205,205,FALSE,7/27/2025,30,Juli,7,2025-07,Q3,2025-Q3,2025,FW30,30,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-24
20250725,7/25/2025,"Juli 25, 2025",Jumat,25,206,206,206,FALSE,7/27/2025,30,Juli,7,2025-07,Q3,2025-Q3,2025,FW30,30,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-25
20250726,7/26/2025,"Juli 26, 2025",Sabtu,26,207,207,207,FALSE,7/27/2025,30,Juli,7,2025-07,Q3,2025-Q3,2025,FW30,30,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-07-26
20250727,7/27/2025,"Juli 27, 2025",Minggu,27,208,208,208,FALSE,7/27/2025,30,Juli,7,2025-07,Q3,2025-Q3,2025,FW30,30,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-07-27
20250728,7/28/2025,"Juli 28, 2025",Senin,28,209,209,209,FALSE,8/3/2025,31,Juli,7,2025-07,Q3,2025-Q3,2025,FW30,30,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-28
20250729,7/29/2025,"Juli 29, 2025",Selasa,29,210,210,210,FALSE,8/3/2025,31,Juli,7,2025-07,Q3,2025-Q3,2025,FW30,30,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-29
20250730,7/30/2025,"Juli 30, 2025",Rabu,30,211,211,211,FALSE,8/3/2025,31,Juli,7,2025-07,Q3,2025-Q3,2025,FW31,31,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-30
20250731,7/31/2025,"Juli 31, 2025",Kamis,31,212,212,212,TRUE,8/3/2025,31,Juli,7,2025-07,Q3,2025-Q3,2025,FW31,31,FM07,7,FY2025-FM07,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-07-31
20250801,8/1/2025,"Agustus 1, 2025",Jumat,1,213,213,213,FALSE,8/3/2025,31,Agustus,8,2025-08,Q3,2025-Q3,2025,FW31,31,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-01
20250802,8/2/2025,"Agustus 2, 2025",Sabtu,2,214,214,214,FALSE,8/3/2025,31,Agustus,8,2025-08,Q3,2025-Q3,2025,FW31,31,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,FALSE,2025-08-02
20250803,8/3/2025,"Agustus 3, 2025",Minggu,3,215,215,215,FALSE,8/3/2025,31,Agustus,8,2025-08,Q3,2025-Q3,2025,FW31,31,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,TRUE,FALSE,2025-08-03
20250804,8/4/2025,"Agustus 4, 2025",Senin,4,216,216,216,FALSE,8/10/2025,32,Agustus,8,2025-08,Q3,2025-Q3,2025,FW31,31,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-04
20250805,8/5/2025,"Agustus 5, 2025",Selasa,5,217,217,217,FALSE,8/10/2025,32,Agustus,8,2025-08,Q3,2025-Q3,2025,FW31,31,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-05
20250806,8/6/2025,"Agustus 6, 2025",Rabu,6,218,218,218,FALSE,8/10/2025,32,Agustus,8,2025-08,Q3,2025-Q3,2025,FW32,32,FM08,8,FY2025-FM08,FQ3,FY2025-Q3,FY2025-H2,FY2025,FALSE,TRUE,2025-08-06
